"BLCK_CD(블록_코드)","ADSTRD_CD(행정동_코드)"
"226540","11440585"
"226541","11440585"
"226542","11440585"
"226543","11440585"
"226544","11440585"
"226545","11440585"
"226546","11440585"
"226548","11440585"
"226549","11440585"
"22655","11590660"
"226551","11440585"
"226552","11440585"
"226553","11440585"
"226554","11440585"
"226556","11440585"
"226557","11440585"
"226558","11440585"
"226559","11440585"
"22656","11590660"
"226560","11440585"
"226561","11440585"
"226562","11440585"
"226563","11440585"
"226564","11440585"
"226565","11440585"
"226566","11440585"
"226567","11440585"
"226569","11440585"
"22657","11590660"
"226570","11440585"
"226571","11440585"
"226572","11440585"
"226573","11440585"
"226574","11440585"
"226576","11440585"
"226577","11440585"
"226578","11440585"
"226579","11440585"
"226580","11440585"
"226581","11440585"
"226582","11440585"
"226583","11440585"
"226584","11440585"
"226585","11440585"
"226588","11440585"
"226589","11440585"
"22659","11590660"
"226590","11440585"
"226591","11440585"
"226592","11440585"
"226593","11440585"
"226594","11440585"
"226595","11440585"
"226596","11440585"
"226598","11440585"
"226599","11350630"
"226600","11440585"
"226601","11440585"
"226602","11440585"
"226603","11440585"
"226604","11560540"
"226605","11440585"
"226606","11440585"
"226607","11440585"
"226608","11440585"
"226609","11440585"
"22661","11590660"
"226610","11440585"
"226611","11440585"
"226612","11440585"
"226613","11440565"
"226614","11440585"
"226615","11440655"
"226616","11440585"
"226617","11440585"
"22662","11590660"
"226620","11440585"
"226621","11440585"
"226623","11440585"
"226624","11440585"
"226625","11440585"
"226626","11440585"
"226627","11440585"
"226628","11440655"
"226629","11440585"
"22663","11590660"
"226631","11440585"
"226632","11440585"
"226633","11440565"
"226634","11440585"
"226635","11440555"
"226636","11440585"
"226637","11440585"
"22664","11590660"
"226640","11440565"
"226642","11440585"
"226643","11440585"
"226644","11440585"
"226645","11440585"
"226646","11440655"
"226647","11440655"
"226648","11440655"
"226649","11440655"
"22665","11590660"
"226650","11320511"
"226651","11440655"
"226652","11440655"
"226653","11440655"
"226654","11440655"
"226655","11440655"
"226656","11440655"
"226657","11440655"
"226658","11440655"
"226659","11440555"
"22666","11590660"
"226660","11440655"
"226661","11440655"
"226662","11440655"
"226663","11440655"
"226664","11440655"
"226665","11440655"
"226666","11440655"
"226667","11440655"
"226668","11440655"
"226669","11440655"
"22667","11590660"
"226670","11440655"
"226671","11440655"
"226672","11440655"
"226673","11440655"
"226674","11440655"
"226675","11440655"
"226676","11440655"
"226677","11560620"
"226678","11440655"
"226679","11440655"
"22668","11590670"
"226680","11440655"
"226681","11440655"
"226682","11440655"
"226683","11440655"
"226684","11440655"
"226685","11440655"
"226686","11440655"
"226687","11440655"
"226688","11440655"
"226689","11440655"
"22669","11590660"
"226690","11440655"
"226692","11440655"
"226693","11440655"
"226694","11440655"
"226695","11440655"
"226696","11440655"
"226697","11440565"
"226698","11440655"
"226699","11440655"
"22670","11590660"
"226700","11440655"
"226701","11440655"
"226702","11440655"
"226704","11440565"
"226705","11440655"
"226706","11440655"
"226707","11440655"
"226708","11440655"
"226709","11440655"
"22671","11590670"
"226710","11440655"
"226711","11440655"
"226712","11440655"
"226713","11440655"
"226714","11440655"
"226715","11440655"
"226716","11440655"
"226717","11440655"
"226718","11440655"
"22672","11590670"
"226720","11560550"
"226722","11440655"
"226723","11440655"
"226724","11440655"
"226725","11440655"
"226726","11440655"
"226727","11440655"
"226728","11440655"
"226729","11440655"
"22673","11590670"
"226730","11440655"
"226732","11440655"
"226733","11440655"
"226734","11440655"
"226735","11440655"
"226736","11440655"
"226739","11560540"
"22674","11590670"
"226740","11440655"
"226741","11440655"
"226742","11440655"
"226743","11440655"
"226744","11440655"
"226745","11440655"
"226746","11440655"
"226747","11440655"
"226748","11440565"
"226749","11440655"
"22675","11590670"
"226750","11440655"
"226751","11440655"
"226753","11440655"
"226755","11440655"
"226756","11440655"
"226757","11440655"
"226758","11440565"
"226759","11440655"
"226760","11440655"
"226761","11440655"
"226762","11440655"
"226763","11440655"
"226764","11440655"
"226765","11560540"
"226766","11440655"
"226767","11440655"
"226768","11440655"
"226769","11440565"
"22677","11590670"
"226770","11440565"
"226771","11440565"
"226775","11440565"
"226776","11440565"
"226777","11440565"
"226778","11440565"
"226779","11440565"
"22678","11590670"
"226780","11440565"
"226781","11440565"
"226782","11440565"
"226783","11440565"
"226784","11560550"
"226785","11440565"
"226786","11440565"
"226787","11440565"
"226788","11440565"
"226789","11440565"
"22679","11590670"
"226790","11440565"
"226791","11440565"
"226792","11440565"
"226793","11440565"
"226794","11440565"
"226795","11440565"
"226796","11440565"
"226797","11440565"
"226798","11440565"
"226799","11440565"
"22680","11590670"
"226800","11440565"
"226801","11440565"
"226802","11440565"
"226803","11440565"
"226804","11440565"
"226805","11440565"
"226806","11440565"
"226807","11440565"
"226808","11440565"
"226809","11440565"
"22681","11590670"
"226810","11440565"
"226811","11440565"
"226812","11440565"
"226813","11440565"
"226814","11440565"
"226815","11440565"
"226816","11440565"
"226817","11440565"
"226818","11440565"
"226819","11440565"
"22682","11590670"
"226820","11440565"
"226821","11440565"
"226822","11440565"
"226823","11440565"
"226824","11440565"
"226825","11440565"
"226826","11440565"
"226827","11560540"
"226828","11440565"
"226829","11440565"
"226830","11440565"
"226831","11440565"
"226832","11440565"
"226833","11440565"
"226834","11440565"
"226835","11440565"
"226836","11440565"
"226838","11440565"
"226839","11440565"
"22684","11590670"
"226840","11440565"
"226841","11440565"
"226842","11440565"
"226843","11440565"
"226844","11440565"
"226845","11440565"
"226846","11440565"
"226847","11440565"
"226848","11440555"
"226849","11440565"
"22685","11590670"
"226851","11440565"
"226852","11440565"
"226853","11440565"
"226854","11440565"
"226857","11440565"
"226858","11440565"
"226859","11440565"
"22686","11590670"
"226860","11560540"
"226861","11440565"
"226862","11440565"
"226863","11440565"
"226864","11440565"
"226865","11440565"
"226866","11440565"
"226868","11440565"
"226869","11440565"
"22687","11590670"
"226870","11440565"
"226871","11440565"
"226872","11440565"
"226873","11440565"
"226874","11440565"
"226875","11440565"
"226876","11440565"
"226877","11440565"
"226878","11440565"
"226879","11440565"
"22688","11590670"
"226880","11440565"
"226881","11440565"
"226882","11440565"
"226883","11440565"
"226884","11440565"
"226885","11440565"
"226886","11440565"
"226887","11440565"
"226888","11440565"
"226889","11440565"
"22689","11590670"
"226890","11440565"
"226891","11440565"
"226892","11440565"
"226893","11440565"
"226894","11440565"
"226895","11560540"
"226896","11440565"
"226897","11440565"
"226898","11440565"
"226899","11440565"
"22690","11590670"
"226900","11440565"
"226901","11440565"
"226902","11440565"
"226903","11440565"
"226904","11440565"
"226905","11440565"
"226906","11440565"
"226907","11440565"
"226908","11440565"
"226909","11440565"
"226910","11440565"
"226911","11440565"
"226912","11440565"
"226913","11440565"
"226914","11440565"
"226915","11440565"
"226916","11440565"
"226917","11440565"
"226918","11440565"
"226919","11440565"
"22692","11590670"
"226920","11440565"
"226921","11440565"
"226922","11440565"
"226924","11440565"
"226925","11440565"
"226926","11440555"
"226927","11440565"
"226928","11440565"
"226929","11440565"
"22693","11590670"
"226930","11440565"
"226931","11440555"
"226932","11440565"
"226933","11440565"
"226934","11440565"
"226935","11440565"
"226936","11440555"
"226937","11440565"
"226938","11440565"
"22694","11590670"
"226940","11440555"
"226942","11440555"
"226943","11440565"
"226945","11440555"
"226946","11440555"
"226947","11440565"
"226948","11440565"
"226949","11440565"
"22695","11590670"
"226950","11440555"
"226952","11440555"
"226953","11440555"
"226954","11440565"
"226955","11440565"
"226957","11440565"
"226958","11440565"
"22696","11590630"
"226960","11440565"
"226961","11440565"
"226962","11440565"
"226963","11440565"
"226964","11440565"
"226965","11440555"
"226966","11440565"
"226967","11440565"
"226968","11440565"
"226969","11440565"
"22697","11590670"
"226970","11440565"
"226971","11440565"
"226972","11440565"
"226973","11440565"
"226974","11440565"
"226978","11440565"
"226979","11440555"
"22698","11590670"
"226980","11440565"
"226981","11440565"
"226982","11440565"
"226983","11440555"
"226984","11440555"
"226988","11440565"
"22699","11590670"
"226990","11440565"
"226991","11440565"
"226992","11440565"
"226994","11440565"
"226995","11440555"
"226997","11440565"
"22700","11590670"
"227000","11440565"
"227002","11440565"
"227003","11440565"
"227004","11440565"
"227006","11440565"
"227007","11440565"
"227009","11560560"
"227010","11440565"
"227012","11440565"
"227013","11440565"
"227014","11440565"
"227015","11440565"
"227017","11440565"
"22702","11590670"
"227024","11440565"
"227027","11440565"
"227028","11440565"
"227029","11440555"
"22703","11590670"
"227030","11440555"
"227031","11440555"
"227032","11440555"
"227033","11440555"
"227034","11440555"
"227035","11440555"
"227036","11560560"
"227037","11440555"
"227038","11440555"
"227039","11440555"
"227040","11440555"
"227041","11440555"
"227042","11440555"
"227043","11440555"
"227044","11440555"
"227047","11440555"
"227048","11440555"
"227050","11440555"
"227051","11440555"
"227054","11440555"
"22706","11590670"
"227060","11560540"
"22707","11590670"
"227073","11440555"
"22708","11590670"
"227081","11560610"
"227085","11560605"
"22709","11590670"
"227091","11560540"
"227093","11560540"
"22710","11590670"
"227102","11620575"
"227107","11560540"
"22711","11590670"
"227114","11440555"
"227118","11440555"
"22712","11590670"
"227120","11440555"
"227126","11560700"
"227127","11560700"
"227128","11560700"
"227129","11560700"
"227130","11560700"
"227131","11560710"
"227132","11560700"
"227133","11560700"
"227134","11560700"
"227135","11560700"
"227136","11560700"
"227137","11560700"
"227138","11560700"
"227139","11560540"
"227140","11560610"
"227141","11560610"
"227144","11560610"
"227145","11560610"
"227146","11560610"
"227147","11560610"
"227148","11560610"
"227149","11560610"
"22715","11590670"
"227150","11560540"
"227151","11560540"
"227152","11560540"
"227153","11560540"
"227154","11560540"
"227156","11230570"
"227157","11560540"
"227158","11560540"
"227159","11560540"
"227160","11560540"
"227161","11560540"
"227162","11560540"
"227163","11560540"
"227164","11560540"
"227165","11560540"
"227166","11560540"
"227167","11560540"
"227168","11560540"
"227169","11560540"
"22717","11590670"
"227170","11560540"
"227171","11560540"
"227172","11560540"
"227173","11560540"
"227174","11560540"
"227175","11560540"
"227176","11560540"
"227177","11560540"
"227178","11560540"
"227179","11560540"
"22718","11590670"
"227180","11560540"
"227181","11560540"
"227182","11560540"
"227183","11560540"
"227184","11560540"
"227185","11560540"
"227186","11560540"
"227187","11560540"
"227188","11560540"
"227189","11560540"
"22719","11590670"
"227190","11560540"
"227191","11560540"
"227192","11560540"
"227193","11560540"
"227194","11560540"
"227195","11560540"
"227196","11560540"
"227197","11560540"
"227198","11620575"
"227199","11560540"
"22720","11590670"
"227200","11560540"
"227201","11560540"
"227202","11560540"
"227203","11560540"
"227204","11560540"
"227205","11560540"
"227207","11560550"
"227208","11560550"
"227209","11560550"
"22721","11590670"
"227210","11560550"
"227211","11560550"
"227212","11620665"
"227213","11560550"
"227217","11560710"
"227218","11560710"
"227219","11560710"
"22722","11590670"
"227221","11560710"
"227222","11560710"
"227223","11560710"
"227224","11560710"
"227225","11560710"
"227226","11560710"
"227227","11560720"
"227228","11620575"
"227229","11560720"
"22723","11590670"
"227230","11560720"
"227231","11560720"
"227232","11560720"
"227233","11560720"
"227234","11620575"
"227235","11620575"
"227236","11620575"
"227237","11620575"
"227238","11620575"
"227239","11620575"
"22724","11590670"
"227240","11620575"
"227241","11620575"
"227242","11620575"
"227243","11620575"
"227244","11620575"
"227245","11620575"
"227246","11620575"
"227247","11620575"
"227248","11620575"
"227249","11620575"
"22725","11590670"
"227250","11620575"
"227251","11620575"
"227252","11620575"
"227253","11620575"
"227254","11620575"
"227255","11620575"
"227256","11620575"
"227258","11620575"
"227259","11620625"
"22726","11680660"
"227260","11620625"
"227261","11620625"
"227262","11620625"
"227263","11620625"
"227264","11620625"
"227265","11620625"
"227266","11620625"
"227267","11620625"
"227268","11620625"
"227269","11620625"
"22727","11590670"
"227270","11620665"
"227271","11620625"
"227272","11620625"
"227273","11620625"
"227274","11620625"
"227275","11560620"
"227276","11620625"
"227277","11620625"
"227278","11620625"
"22728","11590680"
"227280","11620665"
"227281","11620625"
"227282","11620625"
"227283","11620625"
"227284","11620625"
"227285","11620625"
"227286","11620625"
"227287","11620625"
"227288","11620625"
"227289","11620625"
"22729","11590670"
"227290","11620665"
"227291","11620715"
"227292","11620715"
"227293","11620665"
"227294","11620715"
"227296","11620665"
"227297","11620665"
"227298","11620665"
"227299","11620665"
"22730","11590670"
"227300","11620715"
"227301","11620715"
"227302","11620715"
"227303","11620665"
"227304","11620665"
"227305","11620665"
"227306","11620665"
"227307","11620665"
"227308","11620665"
"227309","11620665"
"22731","11590670"
"227310","11620665"
"227311","11620665"
"227312","11620665"
"227313","11620665"
"227314","11620665"
"227315","11620665"
"227316","11620665"
"227317","11620665"
"227319","11620665"
"22732","11590670"
"227320","11620665"
"227321","11620665"
"227322","11620665"
